image_path,surveillance_model_id,make_name,model_name,web_nature_model_id,color_id,color_name,split
../../data/raw/compcars/sv_data\image\122\63e0fee8fa6d38.jpg,122,Lufeng,Fshion,808,1,white,train
../../data/raw/compcars/sv_data\image\122\671c7204f8454a.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\69f1ae8479ee28.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\6b63c9a3f48a8b.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\6d84e0fe9b98c8.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\70109241c46aa1.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\747cf4516521ce.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\75362aa7016d68.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\773091fb1f5e68.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\7f15a24e9ee2f9.jpg,122,Lufeng,Fshion,808,0,black,train
../../data/raw/compcars/sv_data\image\122\7fccec8cb949eb.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\82c99dafe92b68.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\86f4c6f257cfcc.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\8801ecdc21e333.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\897b9d2ce9d3fd.jpg,122,Lufeng,Fshion,808,0,black,train
../../data/raw/compcars/sv_data\image\122\8a1aa7cb043354.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\8b3d6bc46046f9.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\8b6bac7db6b9af.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\8b91d0cd8dee76.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\8e3317786841b2.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\8e3dc09d0d1c7c.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\8f59dd41eef4be.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\905fd908342d04.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\91ab5471a0aa3a.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\95994856b5309f.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\969a35c49dc95b.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\975558662ea88c.jpg,122,Lufeng,Fshion,808,0,black,train
../../data/raw/compcars/sv_data\image\122\9911b3dc32e132.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\99f658c6f037fa.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\a1cc3784e1625d.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\a3826f05503c36.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\a45a7b20abf591.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\a4a1f1b468b191.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\a6fe2d960e07c9.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\a7a3de61150735.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\a808df9c3ab832.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\a98525fc8a582c.jpg,122,Lufeng,Fshion,808,0,black,train
../../data/raw/compcars/sv_data\image\122\aa2dd5cb18315d.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\ac2dbaaaa0e8c9.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\ac50d9dc01cb81.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\aedbc13c6d7308.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\b2726cd6986673.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\b2e1df1dc67992.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\b43c56aec0e473.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\b5cb39e9c0a679.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\b979902f74e535.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\bbba0a86f6000a.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\bc09c30cc1d1df.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\bcb016eba769af.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\bd6f1c2e7b75cf.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\be78b5eb291a42.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\bfd410ea4007e3.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\c015b839a93672.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\c293607ccc6c09.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\c2c6d150129e2c.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\c3b418155c9483.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\c4027c388c782b.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\c6aadfc8535bbd.jpg,122,Lufeng,Fshion,808,3,yellow,train
../../data/raw/compcars/sv_data\image\122\cadc2188fd128d.jpg,122,Lufeng,Fshion,808,0,black,test
../../data/raw/compcars/sv_data\image\122\cba445566bdab4.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\ce98ae0d07ba8e.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\cf3eb0626c7f41.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\cf9ea0c43f4d01.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\d335679ecb38cf.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\d56624922999fc.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\d63c1fae561419.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\d7f4660e55e9b8.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\db511de1f0e53a.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\de5b71e58d7d03.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\e32d3ac39700a8.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\e9732bf2b1d499.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\e9ec46ad20a220.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\eac09afd4c0215.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\eced8589e4a722.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\ecf2a180b4380b.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\efcb358f3a0939.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\f00c5e169884cd.jpg,122,Lufeng,Fshion,808,9,silver,test
../../data/raw/compcars/sv_data\image\122\f08f1840dceab3.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\f64a125fb337a6.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\f65614ce084fb3.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\fa99aaf0ea333a.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\122\fc85b447850ab7.jpg,122,Lufeng,Fshion,808,9,silver,train
../../data/raw/compcars/sv_data\image\123\0035806d785a86.jpg,123,Honda,City,210,0,black,test
../../data/raw/compcars/sv_data\image\123\00835e8aeff532.jpg,123,Honda,City,210,4,blue,train
../../data/raw/compcars/sv_data\image\123\00bc862727bd2c.jpg,123,Honda,City,210,1,white,train
../../data/raw/compcars/sv_data\image\123\036efc349457c5.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\04559991e2fc2a.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\045a85df852645.jpg,123,Honda,City,210,4,blue,train
../../data/raw/compcars/sv_data\image\123\04a5a17588d6e5.jpg,123,Honda,City,210,4,blue,train
../../data/raw/compcars/sv_data\image\123\051a17b5ba0a4d.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\05871d94ff6f72.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\06455dfdce0413.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\07003c9a549f42.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\0770ae21ca69a4.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\08f1c043f0cdd9.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\08ffea079417d9.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\0b3856ca31891c.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\0beb2c545928dd.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\0c143f4c3e4d5f.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\0c5548a2c20cba.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\0ddb0173c9b177.jpg,123,Honda,City,210,2,red,test
../../data/raw/compcars/sv_data\image\123\0ef158de859db9.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\0f009586b36d02.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\0f0d87582001dc.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\13b813a7b7429e.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\14715773d1d8bc.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\14d069570c872c.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\163407f44c6448.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\183aab9382b317.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\19709150b40403.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\1a0eaea8437fc3.jpg,123,Honda,City,210,0,black,test
../../data/raw/compcars/sv_data\image\123\1a77512e4f3c92.jpg,123,Honda,City,210,0,black,test
../../data/raw/compcars/sv_data\image\123\1b8060ab77d8ee.jpg,123,Honda,City,210,4,blue,train
../../data/raw/compcars/sv_data\image\123\1bf4681981132a.jpg,123,Honda,City,210,0,black,test
../../data/raw/compcars/sv_data\image\123\1c434716e4d2b9.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\1c7c21f555e8da.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\1e1c2d54000656.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\1f7ecd81c6fc26.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\1fe1338b53f572.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\201ac8bf5a8611.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\20200bb5431c4c.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\20515db5cc105d.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\20f1f6b5a2abeb.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\23b5bf6d9457df.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\23ce30cec8d142.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\23d82097a332e8.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\243f0bf5afda0d.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\248006cdb7aa66.jpg,123,Honda,City,210,1,white,test
../../data/raw/compcars/sv_data\image\123\25d219e94805e0.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\265dc07fea2c3c.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\283955dbc75205.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\28b65338c3f161.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\29d33ea99c6e93.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\2ad9bb4fb48a24.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\2ba4c5bf398edd.jpg,123,Honda,City,210,2,red,test
../../data/raw/compcars/sv_data\image\123\2c2ef7ded60553.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\2d0848abfe3630.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\2d372cfd14e86b.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\2d50c1b89a38f2.jpg,123,Honda,City,210,0,black,test
../../data/raw/compcars/sv_data\image\123\2d50f1a7fd08bc.jpg,123,Honda,City,210,4,blue,train
../../data/raw/compcars/sv_data\image\123\2e3d7698fb906c.jpg,123,Honda,City,210,0,black,test
../../data/raw/compcars/sv_data\image\123\2e5feb995a2997.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\2f19d214c611db.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\2f86f73d7f9828.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\300102de24a1a6.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\305cdba6c257b5.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\3196d0b90d641e.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\3330727039f111.jpg,123,Honda,City,210,1,white,test
../../data/raw/compcars/sv_data\image\123\338591835f0423.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\3390400c51425c.jpg,123,Honda,City,210,1,white,train
../../data/raw/compcars/sv_data\image\123\354a090ecaa4c7.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\3620599f0887a0.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\372b7777f6c2cc.jpg,123,Honda,City,210,3,yellow,train
../../data/raw/compcars/sv_data\image\123\37996962b4accc.jpg,123,Honda,City,210,1,white,train
../../data/raw/compcars/sv_data\image\123\37a35db13e20a7.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\38a86239c05bed.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\3972de799ef7f6.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\3991206392ab75.jpg,123,Honda,City,210,1,white,train
../../data/raw/compcars/sv_data\image\123\39d671d3d41baa.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\3b6ce17c7a5ba5.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\3bd4686981d0eb.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\3d1a93a8070065.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\3da3f5d7eecc4e.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\3dcfd87d7d2cdb.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\3e10b57ffe5daa.jpg,123,Honda,City,210,2,red,test
../../data/raw/compcars/sv_data\image\123\3e29d736ae4acc.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\3e3682d67f5c1d.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\3f81a7f0a5e8b2.jpg,123,Honda,City,210,1,white,train
../../data/raw/compcars/sv_data\image\123\400cc4c8d695fa.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\406fb6e1acaf99.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\40ecb55bb2ad72.jpg,123,Honda,City,210,1,white,test
../../data/raw/compcars/sv_data\image\123\42387fce426710.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\429ad07a87c32d.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\4365bfd1d266d0.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\4365d5b7fe5aa9.jpg,123,Honda,City,210,2,red,test
../../data/raw/compcars/sv_data\image\123\4378d3b87f5e42.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\449845f6b274bc.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\464ddb5aeb621e.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\465e8755ef2838.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\46c61339ac18dc.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\47193634e8fbe0.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\47a70e43ca71fa.jpg,123,Honda,City,210,4,blue,train
../../data/raw/compcars/sv_data\image\123\48bc8804e201d3.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\49bed93d21a6d5.jpg,123,Honda,City,210,0,black,test
../../data/raw/compcars/sv_data\image\123\49ca74ead607d8.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\4cac567ac18319.jpg,123,Honda,City,210,2,red,test
../../data/raw/compcars/sv_data\image\123\4cf5da4384006a.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\4d70ac2f182e17.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\4e20d6b4e59891.jpg,123,Honda,City,210,2,red,test
../../data/raw/compcars/sv_data\image\123\4f2faa680f1fdc.jpg,123,Honda,City,210,1,white,train
../../data/raw/compcars/sv_data\image\123\5089e7971cd8e3.jpg,123,Honda,City,210,1,white,train
../../data/raw/compcars/sv_data\image\123\50bad44bfcd94b.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\515a3ab61c9af2.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\51639c09792f97.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\51d002a6692086.jpg,123,Honda,City,210,1,white,train
../../data/raw/compcars/sv_data\image\123\525c5303c61c76.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\52c1df94b4a5f4.jpg,123,Honda,City,210,2,red,test
../../data/raw/compcars/sv_data\image\123\53a2228e289720.jpg,123,Honda,City,210,2,red,test
../../data/raw/compcars/sv_data\image\123\58223e87903850.jpg,123,Honda,City,210,1,white,train
../../data/raw/compcars/sv_data\image\123\587ea61a6696d9.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\597853c9bf2716.jpg,123,Honda,City,210,0,black,test
../../data/raw/compcars/sv_data\image\123\5978ea399b928e.jpg,123,Honda,City,210,1,white,train
../../data/raw/compcars/sv_data\image\123\5ae120f11d4d94.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\5af2192a2992a6.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\5c0e54dcb559e3.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\5d296080bd67c4.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\5d48608c53d7e1.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\5f0263337028c2.jpg,123,Honda,City,210,9,silver,test
../../data/raw/compcars/sv_data\image\123\600c3be70205a9.jpg,123,Honda,City,210,2,red,train
../../data/raw/compcars/sv_data\image\123\608c38e7923f89.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\60c37fdbceb024.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\61a4176a92f19b.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\6292034f4bcb90.jpg,123,Honda,City,210,1,white,test
../../data/raw/compcars/sv_data\image\123\636cf289b7940f.jpg,123,Honda,City,210,0,black,test
../../data/raw/compcars/sv_data\image\123\63ce495703fda8.jpg,123,Honda,City,210,0,black,train
../../data/raw/compcars/sv_data\image\123\657269a5dfab51.jpg,123,Honda,City,210,9,silver,train
../../data/raw/compcars/sv_data\image\123\6627899fef90a7.jpg,123,Honda,City,210,0,black,train
