image_path,make_id,model_id,year,bbox,viewpoint,car_type,make_name,model_name,car_type_name,relative_key,split,type
../../data/raw/compcars/image\142\1135\2012\c8738e4b7d00a7.jpg,142,1135,2012,"(196, 122, 713, 596)",2,1,LAND-ROVER,Range Rover,SUV,142/1135/2012/c8738e4b7d00a7.jpg,test,2
../../data/raw/compcars/image\142\1135\2012\e6c47e0cf464ba.jpg,142,1135,2012,"(133, 58, 769, 626)",1,1,LAND-ROVER,Range Rover,SUV,142/1135/2012/e6c47e0cf464ba.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\07b868c903b29d.jpg,142,1135,2013,"(93, 203, 814, 558)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/07b868c903b29d.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\08569049849c12.jpg,142,1135,2013,"(205, 367, 794, 609)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/08569049849c12.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\13ff42ddef5d5c.jpg,142,1135,2013,"(134, 203, 776, 531)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/13ff42ddef5d5c.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\19b671749ae51f.jpg,142,1135,2013,"(93, 232, 826, 508)",3,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/19b671749ae51f.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\29524e987ef944.jpg,142,1135,2013,"(91, 192, 819, 547)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/29524e987ef944.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\2dc0713d4c48a5.jpg,142,1135,2013,"(198, 139, 718, 580)",1,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/2dc0713d4c48a5.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\483d835660e6a2.jpg,142,1135,2013,"(77, 220, 870, 615)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/483d835660e6a2.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\4f3791baa08d4d.jpg,142,1135,2013,"(105, 185, 800, 528)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/4f3791baa08d4d.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\567c7dfd1ef23c.jpg,142,1135,2013,"(138, 175, 742, 626)",1,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/567c7dfd1ef23c.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\6e37757a82f698.jpg,142,1135,2013,"(149, 238, 791, 578)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/6e37757a82f698.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\73868a14c49ca4.jpg,142,1135,2013,"(232, 174, 678, 570)",2,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/73868a14c49ca4.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\7650cf887d8b3c.jpg,142,1135,2013,"(138, 318, 729, 576)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/7650cf887d8b3c.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\7e21b2ccb596a3.jpg,142,1135,2013,"(76, 143, 835, 596)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/7e21b2ccb596a3.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\7e6a085860c07c.jpg,142,1135,2013,"(113, 174, 793, 566)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/7e6a085860c07c.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\86f619c75a9a14.jpg,142,1135,2013,"(254, 201, 672, 552)",1,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/86f619c75a9a14.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\886eb157058401.jpg,142,1135,2013,"(62, 165, 833, 591)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/886eb157058401.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\8e719ce4262277.jpg,142,1135,2013,"(215, 318, 593, 577)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/8e719ce4262277.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\9133dc2c974ac9.jpg,142,1135,2013,"(111, 157, 802, 571)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/9133dc2c974ac9.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\998e9ad2a72acc.jpg,142,1135,2013,"(49, 258, 760, 626)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/998e9ad2a72acc.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\a2cdef216d37e3.jpg,142,1135,2013,"(142, 225, 808, 599)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/a2cdef216d37e3.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\c9f51e612a1c8b.jpg,142,1135,2013,"(113, 204, 807, 547)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/c9f51e612a1c8b.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\cb22028dca1f68.jpg,142,1135,2013,"(91, 233, 846, 579)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/cb22028dca1f68.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\d62ff7cb0d2006.jpg,142,1135,2013,"(75, 219, 837, 509)",3,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/d62ff7cb0d2006.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\db8475d836a1be.jpg,142,1135,2013,"(203, 148, 706, 604)",2,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/db8475d836a1be.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\df9c8111447219.jpg,142,1135,2013,"(23, 190, 769, 508)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/df9c8111447219.jpg,train,2
../../data/raw/compcars/image\142\1135\2013\e11c64654977de.jpg,142,1135,2013,"(82, 231, 815, 498)",3,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/e11c64654977de.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\e912686575645a.jpg,142,1135,2013,"(151, 116, 799, 524)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/e912686575645a.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\f43cb1506d54a3.jpg,142,1135,2013,"(183, 135, 718, 616)",2,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/f43cb1506d54a3.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\f4aa2648d07902.jpg,142,1135,2013,"(173, 149, 726, 611)",1,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/f4aa2648d07902.jpg,test,2
../../data/raw/compcars/image\142\1135\2013\fec125b2535541.jpg,142,1135,2013,"(37, 328, 666, 626)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2013/fec125b2535541.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\155b3a18e86c3c.jpg,142,1135,2014,"(176, 118, 735, 586)",1,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/155b3a18e86c3c.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\186a8229f6e16d.jpg,142,1135,2014,"(101, 209, 788, 546)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/186a8229f6e16d.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\1b6b042974e7eb.jpg,142,1135,2014,"(84, 215, 747, 554)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/1b6b042974e7eb.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\1f2075888f41d3.jpg,142,1135,2014,"(174, 117, 723, 613)",2,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/1f2075888f41d3.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\20010efca04ca3.jpg,142,1135,2014,"(145, 107, 759, 625)",1,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/20010efca04ca3.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\2a3b5429b81676.jpg,142,1135,2014,"(169, 108, 750, 584)",1,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/2a3b5429b81676.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\346ce564a333a0.jpg,142,1135,2014,"(178, 97, 756, 626)",2,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/346ce564a333a0.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\35d51a38e7ef1c.jpg,142,1135,2014,"(90, 178, 793, 537)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/35d51a38e7ef1c.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\36da7ef60c29f8.jpg,142,1135,2014,"(63, 212, 832, 527)",3,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/36da7ef60c29f8.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\37fc8fdf29f138.jpg,142,1135,2014,"(42, 209, 852, 508)",3,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/37fc8fdf29f138.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\39aaad676e69c1.jpg,142,1135,2014,"(65, 217, 856, 512)",3,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/39aaad676e69c1.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\3b0d55b0cf3bbc.jpg,142,1135,2014,"(142, 99, 753, 626)",1,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/3b0d55b0cf3bbc.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\440a006bb6c9fa.jpg,142,1135,2014,"(90, 127, 819, 588)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/440a006bb6c9fa.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\5599885a59be6c.jpg,142,1135,2014,"(209, 113, 735, 592)",2,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/5599885a59be6c.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\580bbac6da3553.jpg,142,1135,2014,"(88, 157, 829, 611)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/580bbac6da3553.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\5bf0ca00a5aa11.jpg,142,1135,2014,"(83, 185, 831, 570)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/5bf0ca00a5aa11.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\5ce3334a8645c5.jpg,142,1135,2014,"(82, 158, 828, 536)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/5ce3334a8645c5.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\74cb6251e07306.jpg,142,1135,2014,"(184, 148, 737, 599)",1,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/74cb6251e07306.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\78081c439c9ec7.jpg,142,1135,2014,"(215, 144, 706, 589)",2,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/78081c439c9ec7.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\9dbf1c7c2aefed.jpg,142,1135,2014,"(97, 176, 819, 527)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/9dbf1c7c2aefed.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\aeeb7f307150a1.jpg,142,1135,2014,"(111, 209, 798, 550)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/aeeb7f307150a1.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\b484c4cdae4f4a.jpg,142,1135,2014,"(102, 170, 816, 610)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/b484c4cdae4f4a.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\be9f0ee355fe21.jpg,142,1135,2014,"(187, 108, 743, 589)",2,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/be9f0ee355fe21.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\c544ddcb40d030.jpg,142,1135,2014,"(68, 245, 838, 514)",3,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/c544ddcb40d030.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\decd227dc44e37.jpg,142,1135,2014,"(196, 143, 716, 608)",2,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/decd227dc44e37.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\f05cdb3f2a089c.jpg,142,1135,2014,"(192, 130, 740, 605)",1,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/f05cdb3f2a089c.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\f767dd50788563.jpg,142,1135,2014,"(66, 165, 826, 551)",5,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/f767dd50788563.jpg,train,2
../../data/raw/compcars/image\142\1135\2014\f8a5aa95bffe51.jpg,142,1135,2014,"(124, 148, 772, 588)",4,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/f8a5aa95bffe51.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\f8ea7cb0243d6b.jpg,142,1135,2014,"(56, 216, 830, 537)",3,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/f8ea7cb0243d6b.jpg,test,2
../../data/raw/compcars/image\142\1135\2014\faaa096d4420b1.jpg,142,1135,2014,"(66, 203, 849, 487)",3,1,LAND-ROVER,Range Rover,SUV,142/1135/2014/faaa096d4420b1.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\1308f9994e8915.jpg,142,1137,2012,"(86, 245, 816, 523)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2012/1308f9994e8915.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\1458f9593d01fa.jpg,142,1137,2012,"(168, 104, 751, 576)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2012/1458f9593d01fa.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\1cf80a67ad176f.jpg,142,1137,2012,"(165, 149, 737, 621)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2012/1cf80a67ad176f.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\22360171e493bd.jpg,142,1137,2012,"(100, 200, 818, 566)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2012/22360171e493bd.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\332a8f75d22308.jpg,142,1137,2012,"(97, 134, 802, 568)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2012/332a8f75d22308.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\33d2f1e24a4384.jpg,142,1137,2012,"(72, 42, 855, 589)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2012/33d2f1e24a4384.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\3ec0e47f9fd20e.jpg,142,1137,2012,"(387, 314, 857, 626)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2012/3ec0e47f9fd20e.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\43e28e385f8d67.jpg,142,1137,2012,"(73, 209, 827, 499)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2012/43e28e385f8d67.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\60784c0f741c1b.jpg,142,1137,2012,"(101, 199, 801, 575)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2012/60784c0f741c1b.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\62c4d433bf3938.jpg,142,1137,2012,"(58, 196, 829, 508)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2012/62c4d433bf3938.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\6c91f43aa7e382.jpg,142,1137,2012,"(145, 120, 770, 608)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2012/6c91f43aa7e382.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\6eca8d12780791.jpg,142,1137,2012,"(147, 87, 774, 600)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2012/6eca8d12780791.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\9b660ebf9f45f2.jpg,142,1137,2012,"(93, 207, 813, 594)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2012/9b660ebf9f45f2.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\9fa1fcb92dbffd.jpg,142,1137,2012,"(154, 136, 749, 603)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2012/9fa1fcb92dbffd.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\b32ed1bea53895.jpg,142,1137,2012,"(81, 148, 822, 575)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2012/b32ed1bea53895.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\b34a87cad07625.jpg,142,1137,2012,"(164, 142, 752, 594)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2012/b34a87cad07625.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\b3acf18ce96614.jpg,142,1137,2012,"(84, 151, 839, 565)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2012/b3acf18ce96614.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\b45f1c8a1ded05.jpg,142,1137,2012,"(151, 113, 748, 584)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2012/b45f1c8a1ded05.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\b657471a8d088a.jpg,142,1137,2012,"(88, 126, 821, 554)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2012/b657471a8d088a.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\bab38d87dbea37.jpg,142,1137,2012,"(100, 182, 808, 541)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2012/bab38d87dbea37.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\baf0d2ec10ee1c.jpg,142,1137,2012,"(152, 130, 747, 592)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2012/baf0d2ec10ee1c.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\bf46c8b43e5554.jpg,142,1137,2012,"(125, 139, 816, 537)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2012/bf46c8b43e5554.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\ce72992dd04fd5.jpg,142,1137,2012,"(85, 164, 785, 579)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2012/ce72992dd04fd5.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\d9846434749acd.jpg,142,1137,2012,"(151, 126, 766, 604)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2012/d9846434749acd.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\dfc50e2f36da02.jpg,142,1137,2012,"(74, 203, 830, 502)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2012/dfc50e2f36da02.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\e80ae82ca31e82.jpg,142,1137,2012,"(157, 90, 747, 553)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2012/e80ae82ca31e82.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\e8e23102dfa9ee.jpg,142,1137,2012,"(142, 157, 731, 606)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2012/e8e23102dfa9ee.jpg,test,2
../../data/raw/compcars/image\142\1137\2012\f38fde52d8815c.jpg,142,1137,2012,"(90, 176, 821, 567)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2012/f38fde52d8815c.jpg,train,2
../../data/raw/compcars/image\142\1137\2012\fa4c590200e286.jpg,142,1137,2012,"(85, 242, 815, 525)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2012/fa4c590200e286.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\083858d9dd8b90.jpg,142,1137,2013,"(185, 172, 719, 596)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2013/083858d9dd8b90.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\12efb5b9ab23b0.jpg,142,1137,2013,"(106, 205, 800, 549)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2013/12efb5b9ab23b0.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\140de26626cf20.jpg,142,1137,2013,"(105, 251, 815, 525)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2013/140de26626cf20.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\15c4924fc193db.jpg,142,1137,2013,"(113, 218, 817, 489)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2013/15c4924fc193db.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\221941fbcf333c.jpg,142,1137,2013,"(85, 208, 820, 573)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2013/221941fbcf333c.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\2c5bf6e7dd85e4.jpg,142,1137,2013,"(233, 200, 662, 553)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2013/2c5bf6e7dd85e4.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\2f8a2f838bb2a0.jpg,142,1137,2013,"(63, 233, 839, 534)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2013/2f8a2f838bb2a0.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\30b3cbc6cc53c0.jpg,142,1137,2013,"(193, 152, 713, 556)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2013/30b3cbc6cc53c0.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\33e304a446dafd.jpg,142,1137,2013,"(215, 159, 690, 554)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2013/33e304a446dafd.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\418ec5fa0539b0.jpg,142,1137,2013,"(107, 161, 779, 523)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2013/418ec5fa0539b0.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\4a70f8030bf00e.jpg,142,1137,2013,"(212, 214, 702, 596)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2013/4a70f8030bf00e.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\57922367ab2535.jpg,142,1137,2013,"(231, 223, 680, 569)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2013/57922367ab2535.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\5f487e1b2b0a9f.jpg,142,1137,2013,"(72, 224, 842, 517)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2013/5f487e1b2b0a9f.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\64ca282304403d.jpg,142,1137,2013,"(93, 193, 817, 554)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2013/64ca282304403d.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\6d4719ba6a9d37.jpg,142,1137,2013,"(101, 193, 802, 542)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2013/6d4719ba6a9d37.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\81932cdca4234d.jpg,142,1137,2013,"(244, 221, 672, 580)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2013/81932cdca4234d.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\8539445e90e5b4.jpg,142,1137,2013,"(200, 151, 722, 578)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2013/8539445e90e5b4.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\8dde7f9e8579a4.jpg,142,1137,2013,"(93, 213, 809, 572)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2013/8dde7f9e8579a4.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\a17e7476b0a09d.jpg,142,1137,2013,"(177, 153, 739, 579)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2013/a17e7476b0a09d.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\a8fc69688b9fc6.jpg,142,1137,2013,"(203, 125, 736, 547)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2013/a8fc69688b9fc6.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\ab385297b97b67.jpg,142,1137,2013,"(124, 179, 799, 533)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2013/ab385297b97b67.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\b9b0cde40e6b06.jpg,142,1137,2013,"(98, 239, 820, 517)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2013/b9b0cde40e6b06.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\c3133a9eb7140d.jpg,142,1137,2013,"(146, 200, 794, 535)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2013/c3133a9eb7140d.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\ce1326c8a37f97.jpg,142,1137,2013,"(97, 209, 812, 577)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2013/ce1326c8a37f97.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\df8cf7081e6e2b.jpg,142,1137,2013,"(118, 204, 785, 559)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2013/df8cf7081e6e2b.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\e5f8b832fa3610.jpg,142,1137,2013,"(124, 186, 802, 531)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2013/e5f8b832fa3610.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\ead7042d30e5a4.jpg,142,1137,2013,"(90, 199, 825, 486)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2013/ead7042d30e5a4.jpg,train,2
../../data/raw/compcars/image\142\1137\2013\ec03bfb6273cf4.jpg,142,1137,2013,"(118, 197, 813, 548)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2013/ec03bfb6273cf4.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\f470ce72a80af7.jpg,142,1137,2013,"(205, 173, 716, 571)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2013/f470ce72a80af7.jpg,test,2
../../data/raw/compcars/image\142\1137\2013\fbe70e8d0f8259.jpg,142,1137,2013,"(189, 120, 721, 561)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2013/fbe70e8d0f8259.jpg,train,2
../../data/raw/compcars/image\142\1137\2014\0ce439b946471f.jpg,142,1137,2014,"(122, 197, 795, 539)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2014/0ce439b946471f.jpg,train,2
../../data/raw/compcars/image\142\1137\2014\18ddb666ba8432.jpg,142,1137,2014,"(202, 147, 715, 552)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2014/18ddb666ba8432.jpg,test,2
../../data/raw/compcars/image\142\1137\2014\1be438f003ce4f.jpg,142,1137,2014,"(108, 160, 792, 551)",5,1,LAND-ROVER,Evoque,SUV,142/1137/2014/1be438f003ce4f.jpg,train,2
../../data/raw/compcars/image\142\1137\2014\1c2eeea4975858.jpg,142,1137,2014,"(207, 166, 680, 554)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2014/1c2eeea4975858.jpg,test,2
../../data/raw/compcars/image\142\1137\2014\21c7d5c4506118.jpg,142,1137,2014,"(89, 199, 768, 553)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2014/21c7d5c4506118.jpg,test,2
../../data/raw/compcars/image\142\1137\2014\29daa7a072ccd2.jpg,142,1137,2014,"(351, 221, 830, 573)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2014/29daa7a072ccd2.jpg,test,2
../../data/raw/compcars/image\142\1137\2014\2f8d10b56e7da4.jpg,142,1137,2014,"(201, 217, 581, 516)",1,1,LAND-ROVER,Evoque,SUV,142/1137/2014/2f8d10b56e7da4.jpg,train,2
../../data/raw/compcars/image\142\1137\2014\3847c203fe51e1.jpg,142,1137,2014,"(190, 151, 698, 570)",2,1,LAND-ROVER,Evoque,SUV,142/1137/2014/3847c203fe51e1.jpg,test,2
../../data/raw/compcars/image\142\1137\2014\3b1b966caa2701.jpg,142,1137,2014,"(117, 183, 801, 543)",4,1,LAND-ROVER,Evoque,SUV,142/1137/2014/3b1b966caa2701.jpg,train,2
../../data/raw/compcars/image\142\1137\2014\3c9625a8712b82.jpg,142,1137,2014,"(63, 190, 837, 504)",3,1,LAND-ROVER,Evoque,SUV,142/1137/2014/3c9625a8712b82.jpg,train,2
