image_path,make_id,model_id,year,bbox,viewpoint,car_type,make_name,model_name,car_type_name
../../data/raw/compcars/image\127\1178\2014\a118417b0dd67e.jpg,127,1178,2014,"(131, 125, 794, 611)",1,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\a176c3913d7b73.jpg,127,1178,2014,"(115, 159, 698, 467)",4,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\a1958bb5c8002e.jpg,127,1178,2014,"(97, 202, 723, 428)",3,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\a4c4da45db5cf3.jpg,127,1178,2014,"(115, 106, 759, 616)",2,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\a7988c18bf61ba.jpg,127,1178,2014,"(71, 165, 720, 503)",4,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\a8a932ec44c8d7.jpg,127,1178,2014,"(89, 181, 711, 500)",5,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\acd1a7239b0ad9.jpg,127,1178,2014,"(66, 245, 849, 523)",3,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\ae6be221fd1b74.jpg,127,1178,2014,"(119, 169, 690, 467)",5,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\afaedab665f85b.jpg,127,1178,2014,"(48, 247, 752, 498)",3,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\b1b2361e116615.jpg,127,1178,2014,"(103, 52, 695, 537)",2,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\b1c0db751a3dc2.jpg,127,1178,2014,"(95, 174, 694, 523)",5,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\b2ed918de670a0.jpg,127,1178,2014,"(108, 149, 671, 484)",4,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\b4d22ba3a57565.jpg,127,1178,2014,"(120, 191, 647, 461)",5,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\b723da32a5c820.jpg,127,1178,2014,"(81, 176, 706, 492)",5,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\b7f36a610da01c.jpg,127,1178,2014,"(146, 105, 649, 505)",1,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\c08321c179e342.jpg,127,1178,2014,"(61, 205, 739, 453)",3,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\c5702547933d46.jpg,127,1178,2014,"(78, 141, 742, 488)",5,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\c943f3d7e32d91.jpg,127,1178,2014,"(83, 203, 812, 562)",5,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\cabfe99987861d.jpg,127,1178,2014,"(156, 123, 626, 499)",2,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\cae772c8295b20.jpg,127,1178,2014,"(185, 118, 606, 480)",2,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\cd1931411f2baa.jpg,127,1178,2014,"(98, 183, 745, 416)",3,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\d3ecfff7cca401.jpg,127,1178,2014,"(52, 80, 750, 461)",4,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\d66f2244111b62.jpg,127,1178,2014,"(83, 209, 824, 564)",5,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\da9dcc751b2243.jpg,127,1178,2014,"(160, 89, 756, 585)",2,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\e1b0ed2040cd90.jpg,127,1178,2014,"(77, 208, 720, 508)",4,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\e3db674a770e84.jpg,127,1178,2014,"(116, 216, 685, 423)",3,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\e52fa304cdd324.jpg,127,1178,2014,"(97, 223, 703, 445)",3,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\e5a40e0c3225f4.jpg,127,1178,2014,"(76, 135, 722, 500)",4,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\e61f602cf65785.jpg,127,1178,2014,"(97, 185, 698, 497)",5,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\eea851690434d1.jpg,127,1178,2014,"(110, 155, 715, 462)",4,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\eebee8e5e4550d.jpg,127,1178,2014,"(21, 67, 713, 376)",5,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\f3756e4deb4c4e.jpg,127,1178,2014,"(85, 199, 820, 556)",4,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\f3c466d3dc531a.jpg,127,1178,2014,"(105, 212, 699, 431)",3,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\f6aa3ec28a0aee.jpg,127,1178,2014,"(115, 168, 784, 612)",5,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\f6ef371c61ffa9.jpg,127,1178,2014,"(88, 198, 823, 557)",4,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\f87d6f41e2deee.jpg,127,1178,2014,"(159, 126, 745, 614)",2,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\f9a2e35162915d.jpg,127,1178,2014,"(52, 52, 721, 544)",1,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\f9cbb4bcffadfb.jpg,127,1178,2014,"(59, 252, 838, 525)",3,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\f9cf4f9dd48d5e.jpg,127,1178,2014,"(182, 143, 613, 511)",2,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\fac9548e8cc962.jpg,127,1178,2014,"(89, 199, 816, 553)",4,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\fb52e71adc5973.jpg,127,1178,2014,"(121, 204, 686, 483)",4,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\fcf3ffa900f98e.jpg,127,1178,2014,"(182, 153, 612, 504)",2,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1178\2014\fdf44695930f7f.jpg,127,1178,2014,"(179, 170, 624, 499)",1,1,Luxgen,You 6 SUV,MPV
../../data/raw/compcars/image\127\1179\2011\064bcc79456680.jpg,127,1179,2011,"(217, 155, 679, 523)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2011\0f576196de54a3.jpg,127,1179,2011,"(154, 279, 773, 504)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2011\19a13c7c1b8a97.jpg,127,1179,2011,"(46, 117, 728, 524)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2011\2c74b20207934e.jpg,127,1179,2011,"(246, 133, 663, 518)",2,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2011\6e20ef5eb66056.jpg,127,1179,2011,"(174, 240, 729, 493)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2011\74db763ce34ef5.jpg,127,1179,2011,"(163, 128, 625, 506)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2011\7bd85966bf6ef0.jpg,127,1179,2011,"(70, 46, 743, 532)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2011\cba2488b7a37c4.jpg,127,1179,2011,"(151, 216, 669, 497)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2011\f135296d43117d.jpg,127,1179,2011,"(124, 105, 684, 504)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\04d3314dee772f.jpg,127,1179,2013,"(58, 128, 757, 399)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\0b3295c0e49126.jpg,127,1179,2013,"(143, 197, 791, 537)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\0c82ddbb8b2de5.jpg,127,1179,2013,"(129, 210, 786, 524)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\1274c4315d0724.jpg,127,1179,2013,"(136, 13, 671, 499)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\132dc49f282e87.jpg,127,1179,2013,"(164, 106, 736, 616)",2,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\13a303ebb7360e.jpg,127,1179,2013,"(125, 238, 790, 485)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\1643fe2791cfaf.jpg,127,1179,2013,"(66, 81, 581, 406)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\171508b6208807.jpg,127,1179,2013,"(183, 97, 610, 493)",2,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\19e5e1df2a3acb.jpg,127,1179,2013,"(158, 71, 663, 482)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\1d4e4f4d9c37bf.jpg,127,1179,2013,"(87, 202, 704, 432)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\1f0552630d74fc.jpg,127,1179,2013,"(234, 220, 733, 408)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\2035dcffbfcc46.jpg,127,1179,2013,"(86, 49, 682, 470)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\2ce07d0c3fec31.jpg,127,1179,2013,"(179, 95, 609, 441)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\2d07e5561a8382.jpg,127,1179,2013,"(125, 1, 865, 513)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\2d4dd8e32c5e5f.jpg,127,1179,2013,"(87, 96, 706, 515)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\30bbd29c320d19.jpg,127,1179,2013,"(171, 98, 624, 478)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\34f9368f960f39.jpg,127,1179,2013,"(86, 87, 724, 442)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\3915de6a810972.jpg,127,1179,2013,"(186, 43, 641, 456)",2,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\3b52f8e3e1fca8.jpg,127,1179,2013,"(81, 192, 946, 590)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\3fcf3d7cc4b49f.jpg,127,1179,2013,"(133, 197, 682, 470)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\40bc3df69fd02a.jpg,127,1179,2013,"(56, 176, 560, 447)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\42030e3493647b.jpg,127,1179,2013,"(193, 157, 722, 576)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\499b7c13176bb4.jpg,127,1179,2013,"(116, 149, 692, 441)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\4a4b20cd992a9b.jpg,127,1179,2013,"(108, 16, 789, 476)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\4ce695f91429c5.jpg,127,1179,2013,"(91, 191, 669, 418)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\55dbfedb68e48c.jpg,127,1179,2013,"(68, 143, 744, 403)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\6a788126ccbc25.jpg,127,1179,2013,"(84, 183, 692, 414)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\6bd7f831c6c77a.jpg,127,1179,2013,"(79, 200, 936, 604)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\70f136c610c0eb.jpg,127,1179,2013,"(143, 1, 790, 522)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\7106d5e7fb2756.jpg,127,1179,2013,"(161, 152, 757, 618)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\71d0c2f8a40e09.jpg,127,1179,2013,"(175, 35, 651, 452)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\75e26937b6e78f.jpg,127,1179,2013,"(106, 222, 823, 488)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\766407775edd81.jpg,127,1179,2013,"(119, 336, 798, 592)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\771beea3b3e418.jpg,127,1179,2013,"(148, 74, 650, 471)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\78cf659680cec4.jpg,127,1179,2013,"(107, 185, 822, 522)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\7b779cee644b6c.jpg,127,1179,2013,"(232, 168, 684, 587)",2,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\800aaf1ee78bb4.jpg,127,1179,2013,"(268, 151, 779, 437)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\86342e4c6b5c05.jpg,127,1179,2013,"(100, 163, 662, 452)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\863daa0db010bb.jpg,127,1179,2013,"(15, 24, 781, 484)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\8653acd114658c.jpg,127,1179,2013,"(102, 242, 802, 573)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\86a6887cc99f19.jpg,127,1179,2013,"(129, 204, 775, 550)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\908b6c4851f164.jpg,127,1179,2013,"(87, 107, 704, 479)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\97970fc11d06af.jpg,127,1179,2013,"(103, 54, 734, 440)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\99cb3c4feaa6fd.jpg,127,1179,2013,"(75, 275, 366, 472)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\9af2f58c81c0ba.jpg,127,1179,2013,"(107, 120, 706, 425)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\9f954c4f1e7ee1.jpg,127,1179,2013,"(108, 12, 851, 519)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\a580564e9db2ec.jpg,127,1179,2013,"(116, 99, 710, 516)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\a8c5500d8a611e.jpg,127,1179,2013,"(120, 190, 820, 531)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\aaec9c76bae52c.jpg,127,1179,2013,"(97, 1, 857, 520)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\abaeda0f5f8f91.jpg,127,1179,2013,"(80, 216, 942, 580)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\ac44553f00b64b.jpg,127,1179,2013,"(153, 90, 627, 504)",2,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\ac98a3ebd7c533.jpg,127,1179,2013,"(62, 1, 903, 489)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\ad17967da91ead.jpg,127,1179,2013,"(98, 98, 722, 431)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\b08ff31c2327b6.jpg,127,1179,2013,"(27, 1, 920, 541)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\b3569ce61aaaa2.jpg,127,1179,2013,"(39, 213, 985, 581)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\b3e57118749658.jpg,127,1179,2013,"(126, 168, 693, 471)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\b402b7ad35874c.jpg,127,1179,2013,"(217, 78, 798, 619)",2,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\b4c751f549e587.jpg,127,1179,2013,"(205, 132, 676, 413)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\b67fa3087607d5.jpg,127,1179,2013,"(279, 138, 640, 467)",2,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\b7ab2c2c437756.jpg,127,1179,2013,"(274, 295, 714, 476)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\bb091b79331138.jpg,127,1179,2013,"(208, 87, 607, 456)",2,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\c12806964f5cbc.jpg,127,1179,2013,"(56, 41, 774, 481)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\c23aa75960ecd5.jpg,127,1179,2013,"(114, 166, 666, 467)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\c8009dd25d8141.jpg,127,1179,2013,"(117, 224, 798, 488)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\c815c0427f2e71.jpg,127,1179,2013,"(193, 1, 733, 447)",2,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\d58ef2ae496df1.jpg,127,1179,2013,"(237, 4, 800, 480)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\d6ea93488f1fa5.jpg,127,1179,2013,"(125, 110, 722, 440)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\d7093dc2cdc558.jpg,127,1179,2013,"(148, 147, 710, 466)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\d8149d2bdaa8d8.jpg,127,1179,2013,"(138, 120, 709, 468)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\dac840cb5372a3.jpg,127,1179,2013,"(192, 184, 632, 498)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\dbfedc72ba9a0f.jpg,127,1179,2013,"(272, 158, 645, 453)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\de0400bfedf3af.jpg,127,1179,2013,"(144, 195, 785, 554)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\dedfa20bf8ecc0.jpg,127,1179,2013,"(102, 204, 810, 535)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\df79e712ec6cc1.jpg,127,1179,2013,"(105, 153, 681, 455)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\e107da7ba2baa5.jpg,127,1179,2013,"(99, 228, 825, 493)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\e28d63904333ec.jpg,127,1179,2013,"(152, 128, 616, 471)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\e2ab53cb5edca5.jpg,127,1179,2013,"(80, 180, 939, 570)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\e3b6241f8814ef.jpg,127,1179,2013,"(113, 147, 657, 471)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\e863bbdd6f56b6.jpg,127,1179,2013,"(205, 166, 713, 566)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\eef97110f06e82.jpg,127,1179,2013,"(203, 122, 830, 652)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\f1c4da4b83e4eb.jpg,127,1179,2013,"(114, 35, 725, 455)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\f65e0955f3b41a.jpg,127,1179,2013,"(124, 202, 790, 523)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\f93602ff46128c.jpg,127,1179,2013,"(114, 71, 725, 450)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\fb9489a0b076e4.jpg,127,1179,2013,"(216, 147, 682, 564)",2,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\fd9edadf4de9aa.jpg,127,1179,2013,"(100, 154, 686, 470)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\fe62839f9ed662.jpg,127,1179,2013,"(94, 116, 685, 485)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2013\ff524194985ff5.jpg,127,1179,2013,"(213, 141, 721, 419)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2015\0d735972c4f4ac.jpg,127,1179,2015,"(115, 192, 663, 394)",3,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2015\2ba21701a647b3.jpg,127,1179,2015,"(170, 193, 592, 416)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2015\5aed9816d0c501.jpg,127,1179,2015,"(189, 185, 624, 422)",5,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2015\7c72a1dcdc17bb.jpg,127,1179,2015,"(165, 178, 630, 416)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2015\981beb2f48778b.jpg,127,1179,2015,"(203, 142, 605, 463)",1,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2015\9a6bf27b5a786e.jpg,127,1179,2015,"(168, 170, 626, 415)",4,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\127\1179\2015\c270bc36e47c80.jpg,127,1179,2015,"(223, 145, 575, 459)",2,1,Luxgen,7 MPV,MPV
../../data/raw/compcars/image\128\1892\2012\0cf1e377f3df7e.jpg,128,1892,2012,"(116, 66, 677, 474)",1,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2012\2f06b4d8e5f5a1.jpg,128,1892,2012,"(82, 143, 734, 470)",4,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2012\419f6fab6a8f3b.jpg,128,1892,2012,"(172, 127, 633, 460)",1,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2012\b4025e1f8cb914.jpg,128,1892,2012,"(3, 179, 735, 455)",4,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2012\c7523857183384.jpg,128,1892,2012,"(97, 142, 714, 440)",4,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2012\d934a9b86582d2.jpg,128,1892,2012,"(114, 140, 706, 482)",4,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\00597889df8f01.jpg,128,1892,2014,"(69, 203, 830, 562)",4,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\0814ca1c8e1991.jpg,128,1892,2014,"(106, 166, 715, 484)",5,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\08978a517c7147.jpg,128,1892,2014,"(129, 159, 705, 473)",5,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\08d39cb55bfae9.jpg,128,1892,2014,"(264, 42, 675, 402)",1,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\0a82632e921627.jpg,128,1892,2014,"(155, 156, 617, 402)",4,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\0c17b7aed8a334.jpg,128,1892,2014,"(103, 225, 682, 422)",3,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\10659a7c23cb5c.jpg,128,1892,2014,"(40, 188, 736, 491)",5,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\15c0e30c3aa076.jpg,128,1892,2014,"(76, 252, 837, 504)",3,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\16885a57c7b8bb.jpg,128,1892,2014,"(187, 144, 727, 582)",2,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\16bf1c87e53172.jpg,128,1892,2014,"(63, 210, 741, 434)",3,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\177ee8dbefea83.jpg,128,1892,2014,"(125, 38, 698, 501)",2,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\1d62d575daf802.jpg,128,1892,2014,"(121, 30, 578, 382)",4,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\1dba73b3a52cb2.jpg,128,1892,2014,"(129, 140, 795, 568)",5,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\1e14b66973c838.jpg,128,1892,2014,"(206, 145, 598, 379)",4,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\1f0204b1139399.jpg,128,1892,2014,"(59, 206, 751, 439)",3,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\21b3aa0d0b9c54.jpg,128,1892,2014,"(175, 140, 723, 582)",2,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\244f10d7d96ea2.jpg,128,1892,2014,"(72, 246, 834, 496)",3,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\26cbb53201f7ef.jpg,128,1892,2014,"(50, 25, 531, 405)",4,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\26dccd79a2961b.jpg,128,1892,2014,"(21, 79, 765, 367)",3,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\28571e4f40d55b.jpg,128,1892,2014,"(79, 208, 805, 561)",5,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\28b9e9c080d250.jpg,128,1892,2014,"(188, 157, 724, 562)",1,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\29f0c5891cb336.jpg,128,1892,2014,"(78, 210, 825, 565)",5,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\2d6860f3721d60.jpg,128,1892,2014,"(135, 196, 678, 447)",4,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\3257a8645ddaa5.jpg,128,1892,2014,"(153, 1, 613, 416)",1,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\32ed8db8410266.jpg,128,1892,2014,"(84, 141, 609, 399)",5,1,SAAB,SAAB D50,MPV
../../data/raw/compcars/image\128\1892\2014\366681289f0d5b.jpg,128,1892,2014,"(154, 92, 674, 484)",1,1,SAAB,SAAB D50,MPV
